text,label
 Sorry ! ,neutral
 You must have realized somebody was here . ,neutral
"So shall they fear the name of the Lord from the west, and his glory from the rising of the sun..... & 59:19 (KJV) #glory #God",fear
"I felt anger of a friend when she met \a date\"" and become nervous and pest as she always gets when she meets him.""",anger
When I didn't get a certain job at Lillehammer which I wanted very much.,sadness
"For all those years you've protected the seed, it's time to become the beautiful flower.~S.C. Paul   ",fear
I was overwhelmed with joy when I received the acceptance letter to university.  This happened again when I passed all my first year courses.,joy
"When I was in primary 6, my father died.  I was very young then and did not know what had happened.  The weeping of my relatives and my tears made me sad.",sadness
 That's really convenient . Does it have the Bluetooth ? ,joy
"When a friend of mine had her period, while thinking she was pregnant.",joy
"Arriving in New Zealand as a teenager - first overseas trip - something \exhilarating\"" about the change of scenery etc.""",joy
"Hello , Steven . Congratulations ! ",joy
" I tried to introduce myself to them when they moved in , but they were so arrogant that I didin't want to ever talk to them again ! ",anger
 Don't take too long . It would be a shame not to take advantage of such lovely weather . ,neutral
When I was successful at my work I was full of joy.,joy
Leo demanded as he wrenched back to stare down into her almost terror-stricken face . ,fear
Finding out my name on the list for English lectures.,joy
" Well thank you ! In that case , I am 26 years old , and what about yourself ? ",joy
" You see , that ’ s what I ’ m talking about , I can ’ t stand your sarcastic jokes anymore ",anger
" This PC is top of the line and I guarantee it will never freeze ! If it does , we ’ ll give you your money back ! ",anger
"I had not studied very much for my final examination at school, so I had to take an additional examination in French. The oral examination was not very hard for me - the more I was glad when I heard that I had passed it.",joy
" Cool ! What kind of Chinese painting do you prefer , free sketch or claborate-style painting ? ",joy
"While in the army, I was treated unfairly by my superiors.  I was held responsible for a deed of which I was innocent.",anger
"Once at midnight, I was working alone at office and the phone suddenly rang.",fear
"Mungo felt elated , smiling back . ",joy
"We were starting a student project, and the teacher we talked to was very negative and not very helpful.",anger
I felt fear when I fell down and broke my leg into pieces and I could not feel it at all.,fear
There was joy in me when I heard that I was to take a course as a Medical Assistant.,joy
"sorry, my bad :(",sadness
Did you know that?! I just got an A :),joy
 My bad . I didn't realize that it was so late . ,sadness
"The dog , delighted at last to have some attention paid to it , raced ahead , scenting rabbits , his great tail pluming . ",joy
 What time is the right moment ? ,neutral
When I received the acceptance letter from university.  I had just come home from work when my kind sister handed me an enveloppe which I opened and was overcome with joy.,joy
 I'm sorry to have made you disappointed . ,sadness
"He pressed himself back once more against the wall , panting with excitement . ",joy
"` If the manual was lying in the BMW , I think some hint of the elation of the police would have come through on the intercepts . ",joy
" No , I didn't . That car was too fast . ",sadness
On the way home one Friday night in the heavy rain the car acquaplanned.  I lost contact with the road surface for a few seconds.,fear
"When I took the B.A exams,I was expecting a 1st class even though I had not done very well. When the results came out I felt sad as I had missed the 1st class by 12 marks.",sadness
 Yes ? ,neutral
 Sports . ,neutral
All my friends arranged to go for an afternoon snack and they did not tell me.  They told me that they did not have my phone number but I do not think that this was true.,sadness
To see him fumbling with our rich and delicate language is to experience all the horror of seeing a Svres vase in the hands of a chimpanzee . ,fear
They looked furious when they saw our faces peering in and made frantic signs for us to close the curtains again . ,anger
I was told that a friend of a friend committed suicide.,sadness
 How come ? ,neutral
I was angry when somebody stole my half petticoat.,anger
hey there :),neutral
whats up? :),neutral
I was filled with joy when I heard that I had passed my Secondary school leaving certificate exam.,joy
 What is it ? ,neutral
"When my mother decided to clean out my room and throw out what she thought was junk, without my knowing about it, so I returned home to find half my stuff gone.",anger
When an argument with a friend of mine over our behaviour towards another friend turned into a quarrel.   I lost my temper and nearly knocked him out.,anger
"On the occasion of assignment of tasks and responsibilities in which such an assignment, dispropotionately carried with it high responsibility and low ability of organisation and resolution.",anger
"We all have a  voice, a story;& duty to those silenced with fear& and misconception to stand, strong against tides of ",fear
 cool ! It must be amazing to work at a bar ! ,joy
 Isn't it just great ! I just knew I'd win ! ,joy
Can't remember specific event - besides just being moderately happy until a year or so ago.,joy
 That's absolutely ridiculous ! ,anger
" I was . It ’ s just that the holidays are coming up and I won ’ t be able to home because I can ’ t afford the airfare . I ’ m just longing for some of the comforts of home , like my mom ’ s cooking and being around my family . ",sadness
 Do you have any hobbies besides playing chess ? ,neutral
Here ’ s your hot dog and beer . What happened ? Did I miss anything ? ,neutral
When my brother who has been out of New Zealand for 10 years came to visit with his wife which none of our family had previously met.,joy
When I felt alone and without love.,sadness
Irina hung up in exasperation . ,anger
No wonder she was now inconsolable at the prospect of the child being returned to London . ,sadness
My friend had been telling me about a certain bird which when it cries at night it's the sign that someone will die. So one night I was alone in the house and I heard the cry of the bird and I was afraid.,fear
 I've created a monster ... you're a better bayer than me ! ,anger
 There are tons of other paintings that I think are better . ,neutral
"Yet the dog had grown old and less capable , and one day the gillie had come and explained with great sorrow that the dog had suffered a stroke , and must be put down . ",sadness
When I get into the tube or the train without paying for the ticket.,fear
"This last may be a source of considerable disquiet and one might not at first see how such obviously ` immoral "" content could be defended as part of a system of morality . ",fear
"She disliked the intimacy he showed towards some of them , was resentful of the memories they shared of which she was not a part , and felt excluded . ",anger
When my family heard that my Mother's cousin who lives in England wrote us to tell that he had cancer of the lymph glands.,sadness
Finding out I am chosen to collect norms for Chinese aphasia (I will contribute to China's catching up with the West in neuropsychology).,joy
"A spokesperson said : ` Glen is furious that the new ` Anarchy "" promo features footage of Sid Vicious as well as himself . ",anger
 Yes . ,neutral
"When I see people with burns I feel sad, actually I can not even express my feelings as I think that they must suffer a lot.",sadness
I had gone to the hospital for my research and got late in reaching home.  I feared that when I reached home there would be a quarrel because of my being late.,fear
One day I heard from a friend that the boy I loved had gone out with her and not with me.,sadness
Connor 's voice was gleeful . ,joy
 Very funny . What's wrong with you today ? You are my secretary and you are not supposed to talk to me in that tone of voice . Do you know that ? ,anger
 Perhaps we need to have more babies ! Tina gave birth to a baby boy yesterday . ,neutral
 Why ? ,neutral
` I am very happy with the way I am playing but I accept that he believes he should be England 's fly-half . ,joy
"When I have to leave the baby in the carriage and go shopping, I fear that something will happen to the baby.",fear
" No , you used to be . But not now . You are in love with someone else . You are in love with my friend , Janet . You appreciate her very much . You think she is beautiful and fun to be with and you think I ’ m dumb and uninteresting . ",anger
 Wow ! Why so much ? I thought they were getting you an assistant . ,anger
   Infiltration in our lives. The illusion of so we accept their political Solutions. #Tyranny,fear
Spontaneous picnic with sister and friend and children - great.,joy
"Upon moving away from home for the first time to a different city, I felt no longer \under the wing\"" of my parents even though they would always be there to help me. I felt a sense of loss, I was now all alone in the world, responsible for my own actions.""",sadness
 Over there . ,neutral
"When I learnt that I had failed an exam,  This not only influenced my emotions but also other important tasks, it also made my record imperfect.",sadness
" Me , too , I can ’ t stop scratching . They are everywhere ! Sneaky little jerks . ",neutral
"Good morning , Mary ! ",joy
"A few months ago when I was teaching, I suddenly became very angry at the children and slapped some of them.",anger
 Why ? ,neutral
When my sister lost my favourite jumper at a party and failed to tell me for several days after it happened.,anger
"My little cat which I had raised all by myself, hanged itself when playing in the garden.",sadness
Stock investors were not miffed by the frantic currency markets .,anger
"` After he got back I felt like I was in a black hole , "" groaned a disconsolate Wilkinson after his two hour defeat . ",sadness
 Say hi to your family for me . ,joy
When biking and I felt very bad (problems with heart and respiration).,fear
"Whenever I am alone in a dark room, walk alone on the street, sleep alone in the room at night or see something which is only partly visible.  This emotion was very strong when as an 8 year   old child I saw something horrible.  ",fear
When India lost the Benson and Hedges cricket trophy.,sadness
When I got in jungle where there was a great number of snakes.,fear
"At a party, on New Year's Eve, I met on old friend whom I had not seen for some time",joy
When I failed the M.S.C exams.,anger
When I saw a person I had not seen for a long time.,joy
When I look at people around and know that people who are stupid look stupid.,joy
A case of unrequited love.,sadness
Once in my work it happened a fight between the person in charge and me. I got so angry and spoke out everything I felt at the moment.,anger
"The death of my father, even though we had not been very close to each other.",sadness
When I was admitted to the University.,joy
"I saw him return this morning , so pleased with himself . "" ",joy
When I missed the tram after having run for it.,anger
"As Joe and Biddy became a little more cheerful , discussing my possible plans for the future , I became more miserable . ",sadness
"When I was involved in a car accident last November, after the first fall of snow.  I lost control of the car and it spun round and landed on the opposite side of the road, on the hard shoulder.  It was stopped by a pole on top of a bank sloping down to a stream.",fear
 Why ? ,neutral
"The more resentful and unforgiving Willie Morgan , was taken to court and then had to terminate a lucrative six year contract after only nine months . ",anger
"That may not , however , be enough for the offended partner . ",anger
Saw a classmate knocked down by a motorcycle.,fear
 Make it 4 ,neutral
"If someone mentions things like ration books , powdered egg , air raids and so on , my stomach turns over and I feel quite depressed . ",sadness
This feeling occurred to me when my colleague entered in G.V. (University) and I didn't.,anger
"Achieving my goal at a swim meet. I worked toward the goal for 9 yrs. I was capable of achieving it, but I didn't know when.",joy
"If she had been paying more attention to his face she might have believed that his deeply shocked , anguished expression was not an act , put on for her benefit . ",sadness
After a difficult exam. When I had not hoped to take it and had got a high mark. When you present someone with something and he feels glad.,joy
 Just look ! In six short weeks I've put on 30 pounds of pure muscle . ,anger
Finding out about the university does not have enough foreign currency to buy the yournals in your reference list.,sadness
My sister had a daughter. I saw the baby for the first time through a pane of glass and she looked at me.,joy
 It deserves . That film can give us a lot of inspiration . ,joy
"So my @OfficialPWG pic flood will start in 5 minutes. If you don't like wrestling or a fan of my photography,  you were warned",fear
" I don ’ t understand how you can have any sympathy for show biz stars . They ’ re overpaid , over-ambitious , and over-adored . ",anger
 Jim ! ,neutral
I was with my girlfriend when some guys that I don't like made fuss at my girl.,anger
 So easy . ,neutral
"He also said , to the delight of those Nonconformists who read his memoirs , that Watson 's tour was far more successful than Matthew Arnold 's . ",joy
 Exactly . ,neutral
 It must be locked . ,neutral
" How do you do , Ms . Yang.You speak very good English . ",joy
I was walking along the passage to my room (very near the anatomy laboratory) and I heard something and felt that there was some thing behind me.  I looked back and there was no one.  I started imagining that maybe it was a corpse.,fear
"I faced this feeling when I realized I wasn't admitted to the institute in the first classifying, in spite of the high mark I had got at the entrance examination. ",anger
" Don't be so irritable . I just don't understand the program , that's all . ",neutral
Sorry I don't live in and I don't need NO MAN as a LEADER (I AM ROYALTY) A KING ALREADY (SELAH),fear
 Of course . ,neutral
When I met an elephant in the bush.,fear
" I can try , but knowing Margaret she will see through that immediately . ",neutral
I had to unscrew something on my car. I didn't succeed after two afternoons of trying. A feeling of anger built up itself.,anger
I was very sad when I was shouted at by Uncle and was told that I was not to be given school fees because I didn't go to work in the garden since I had gone to escort my sister to the bus depot.,sadness
 I'll tell you all about it next Monday . ,joy
I was on my way home when suddenly Gule Wamkulu came from the bush and blocked the road. I was in fear and didn't know what to do.,fear
When one of my best friends commited siucide during these holidays.,sadness
 Next week . ,neutral
" The tall one ? Sure , that's Drive , he works with Lily . ",neutral
"My partner without discussing with me the situation decided it was time for us to have a break and went ahead and arranged his own life for the next 6-12 months, then told me the day before it was about to happen having been tolerant and friendly for the preceding week.",anger
"Doctor , I slipped and fell on my way to school . The ground is so slippery from the snow . It seems I can't move my left arm now . ",sadness
When my brother was born.,joy
 What is it ? ,neutral
"The celebration of sexuality found in the works of Sidur , Neizvestny and others , stemmed partly from the mischievous delight in taunting society 's taboos . ",joy
 a bit ? I'm extremely annoyed that he didn't phone me when he promised me that he would ! He's such a liar . ,anger
 Fantastic ! I didn't want to come back . ,joy
"Inevitably some become despondent , fearing they will never work again . ",sadness
" I don't know . I saw him the first time Tuesday . He was at the cafe . I noticed he was looking at me a lot . Not just the usual looking , but staring. He just kept staring at me . He didn't stop . ",fear
 I want my money back for the delivery . ,anger
"I get angry when someone imputes on me things I never can do, naturally negative. Servility, \connections\"", impudence, traits that get me mad.""",anger
I recall thinking that I had to be home soon or Mother would be angry at me for missing supper . ,anger
"When I heard on the radio that the football match in Belgium had ended in a catastrophe, and several people had died.  I could not  understand how normal people could behave in such a way.",anger
"Playing NOW on Hardest: BYZPO Radio Show Session #17. Tune in, listen and enjoy.",fear
When my term paper was evaluated.,joy
When I was told that my friend's wife had cancer.,sadness
When our dog died.,sadness
"` It is a long time since anyone cared for you as tonight you cared for Ana , is it not ? "" he asked softly , his hand coming to tilt her downcast face . ",sadness
A party with friends on New Year's Eve.,joy
 I think I will . Thanks for the info . ,joy
When we got lost in Florence and the coach did not turn up until midnight.  I had no place to go to and there were strange reports at the police station.,fear
"When a person is privileged in account of situations that are unjust, and disloyal to colleagues and friends.",anger
A few weeks back my daughter had very high fever and I was scared that it might lead to brain damage or convulsions.,fear
I was selected to do a rest for a foreign ballet but I did not have the money to do it.,sadness
"Then she remembered his horror when he 'd said , ` Don't tell me you 're a virgin ! "" and her heart closed in on itself like a wounded animal . ",fear
" What do you expect ? I've been working for you for three years , and you've never given me a holiday . I don't feel well today , because I have a terrible headache . I am not in the mood for being gentle and polite . If you can't stand it , it's your problem . I am not going to change , because I think it suits you best . ",anger
 About what ? ,neutral
"When my boyfriend was changing his behavior there was something wrong, I felt sad, because it's desagreable when a relationship is ending.",sadness
I am fed up with Jack . He is so weak in dealing with other people and always eats dirt . ,anger
 That ’ s a little troublesome . ,sadness
"But I don't want an indignant boyfriend on my doorstep breathing fire . "" ",anger
 Definitely . ,neutral
When I heard that my friend had started drinking beer.,sadness
"My father was away from home and he did not come back when he was expected, he came back several hours later than expected.",fear
 How do you know whether you should hit the solid or the striped one ? ,neutral
"I wanted to go to a friend of mine who had a party; at the moment I wanted to leave, my father said I couldn't go because he needed me for some work in the afternoon.",anger
Strictly avoid frightening ideas ,fear
"Riding home from school after completing two midterms in two days, and feeling I did well on them.",joy
"` Because she still sounded mad at me , and I thought you might try to dissuade me . ",anger
"not afraid of tomorrow, for I have seen yesterday and I love today #less”",fear
I felt afraid just before receiving the question paper of the part II exam.,fear
I am happpy when I get good results in the field of academics or athletics.  ,joy
I felt sad and depressed when I heard that our cat had died.,sadness
He turned and saw the waiter bearing down on him with an anxious look on his face . ,fear
 That works for me ! ,anger
Finding out that my health condition may be against my attending university lectures.,fear
My best friend had a relatively severe illness.  I was sad because she was suffering.,sadness
 That ’ s a good way to think about it . ,joy
Found out that someone I knew well has been misunderstanding me for 2 years.,anger
 How can believe it if the same excuse was used twice within a week ? ,anger
"Hi Bill , I saw your grandma yesterday . ",neutral
Hearing about a friend back home that had to have his stomach pumped because he had overdosed on pills.,sadness
LEE SHARPE last night relived the anguish of discovering he had a disease which he feared could not only end his career -- but kill him . ,sadness
"Talking to a pensioned and bitter \street order\"" policeman.""",sadness
 Wow ! ,neutral
:) @thomestifanos security is a very juicy business. ,neutral
 I see . ,neutral
When people would tell me that my ex-girlfriend was playing around on me.,anger
I was so desolate about Chip . ,sadness
"Peter says : ` The Poles were furious that we wanted to show prostitutes in their hotel bar , claiming they never had them . ",anger
 That ’ s a pity . We can arrange another time hopefully . ,sadness
This Duke game is going to give me a panic attack and it hasn't even started.. @holldoll2 ,fear
"I quarrelled with my brothers (twins) at home on saturday.  One of them studies in a private school and the other one is repeating his form five.  They do not know what they are doing.  They follow every word of their teachers, books and systems.  They always try to rationalize their bad acts by some game and they are satisfied with their awkward life.  I have tried to persuade them very often but have failed.  This time I had a fight as they have no voluntary spirit (they did not polish the floor).",anger
 Yeah . It is incredible ! Is it the work of Qi Bakshi ? ,joy
"When my grandmother, who has been living with us for 14 years, had a stroke and was left paralysed on one side. She has been quite close to our family and to see her suffer in this way makes me feel really sad.",sadness
"The landlord had selected a new lodger on her own, while we used to do that it was not what she had done, but how she did it that made me angry.",anger
" Well , I like playing the violin . ",neutral
"After having left the company of someone who gave me a lot of support and made me laugh, found myself alone for days on end.",sadness
 Wow . We don't get to see this in the city ! ,joy
I was angry with a person who behaved terribly at a ball offending her relatives.,anger
"Modigliani , delighted with the atmosphere of warmth and sincerity , resumed his friendship with Soutine and her . ",joy
 What about ? ,neutral
 How are you feeling ?,neutral
 Is it gonna hurt ? ,fear
 What kind of solution can I have now ? I nearly go crazy now . ,sadness
"She started like a frightened cat , and looked up at him wide-eyed . ",fear
A woman I know is slowly dying from cancer. Observing this process makes me sad.,sadness
I felt very happy when I won the football pools.,joy
"When my father phoned me to come home from my vacation, since he no longer had the time to look after my garden and animals.",anger
When I drove to Stockholm for the first time and drove off the Stora Hissingen road at the wrong exit.,fear
" Oh , that's terrible ! What bad luck ! I wish we had never come to this country.But , if it isn't the strikes and the revolutionaries , it's the earthquakes.Our operations here are finished ! ",sadness
When I had achieved a goal indirectly. I work for CAL Football and our 2nd win of the season was very gratifying and brought our joy because of the hard work involved and the fact that no one expected we would win.,joy
When I received a beautiful birthday gift form my parents.,joy
hate U,anger
"After my vacations, one day after a lecture it occured to me to buy a rose for my mother.  We went together to a pub and my mother told me that she would be getting married next Spring.  I did not known about it and so was all the more glad.",joy
 Goodbye . ,neutral
After I had been away for a long time a friend told me that I had passed all my written examinations.,joy
"Please excuse me , but I really have to be going . ",neutral
When my best friend promised to come at my house and I had to prepare so many expensive things for her but only to learn at last that she would not turn up.,sadness
"When we still attended school, my brother and I usually went to see our aunt and to show her our term's report. She rewarded us with money. Although my reports were as good as my brother's, he got more money.",anger
 You come dressed in anything from the sixties . ,neutral
" Oh , we never speak Spanish in class ! Miss.Parker speaks to us only in English . ",neutral
I've moved . ,neutral
"One evening I stayed at home all alone. As we lived on the ground floor, I was often afraid of burglers.",fear
"You look so happy , Anna . Any good news ? ",joy
 Here is a good place . Let's get out . ,joy
My sister once stole my mother's money and made her very angry.  After this my mother would beat her up for unreasonable reasons.  One day my sister lent her book to a friend without telling my mother about it.  When my mother learnt this she beat her up and even threatened her with a pair of scissors.  ,anger
"I am spell-bound by the sound of French , infuriated when I can't read it in the books I am given . ",anger
 I know ! I was in ankle deep water trying to get to my car that day ! The handyman definitely has his work cut out for him . ,anger
In a course I thought that I deserved good marks but I only got ordinary marks with no justification as to why I was given these marks.,anger
 Forsythia . It's also called winter jasmine which is the symbol of the spring's arrival . ,joy
"I felt fear once, when the car in which I travelled directed towards the precipice along the road.",fear
 What ? ,neutral
" Unfortunately , I missed a chance to see a classic movie . ",sadness
" No , how much is it worth ? ",neutral
" Yes , but there is nothing inside the drawers or on the desk . ",sadness
Are you telling us a lie again ? ,neutral
When my boyfriend sat up half the night playing computer games with a friend.,anger
I was very happy when I got the message that I had been accepted as a student in medicine.,joy
A few months a close relative of mine died.  I had never expected this to happen and was sad for a few months.,sadness
 You can ask me any question at any time . ,joy
" And my first nephew . He looks a lot like you , mum . He does . ",joy
 How come ? ,neutral
But he 'd become depressed about his exams and couldn't concentrate on his work . ,sadness
That certainly didn't sound serious enough to account for her great grief . ,sadness
Can you study with the radio on ? ,neutral
Years ago I fell in love for the first time. as natural for every school-girl I was day-dreaming. Later (after 3 years) we left each other. No one was to blame but I felt deep sadness. Even now I remember about it quite often.,sadness
At an office an application that I had made was turned down because of a scrupulous interpretation of the rules.,anger
 What's your favorite flower ? ,joy
` I am desperately sad that our scheme did not come to fruition but I am glad that someone will take it over and bring these jobs to the area . ,sadness
Before the exam.,fear
"I tried my level best to care for my client, I took an appointment with a doctor and before meeting the doctor he expired - a poor small boy from Uttar Pradesh.",sadness
When I was told that my father had passed away.,sadness
" If I were you , I would put the whole matter on the table . ",neutral
 And ? ,neutral
"Disagreements with mother.  When I moved from KankaanpSS, she had promised to help me move but broke her promise because of some hindrance. ",anger
@tonyreilly I will not be attending  today due to severe #shame #hangover. I will send my best wishes though. Love'n'bubbles,fear
You look so tan and healthy ! ,joy
@nicolescherzy @nicosherzinger &  &#xA;&#xA;Add those three things up and you have a symptom called #NERVOSO &#xA;&#xA;u wanna learn [:,fear
 My dissertation . I put it somewhere last night and I can't find it now . ,sadness
"Sitting alone in a quiet room, concetrating on things happening around you. Thoughts come into my mind which make me afraid.",fear
"I went swimming , and I was so happy I cried into the sea for three-quarters of an hour . ",joy
" The door bell doesn't work , the sink is leaking ",anger
Crossing a street of several ways the cars began to move and I thought that I was going to be trampled.,fear
" Yeah but , it is something that you will have forever ! They use indelible ink that can only be removed with laser treatment . On top of all that , I have heard it hurts a lot ! ",neutral
"When I was forced to call the telephone company about a bill concerning a disconnected phone belonging to my landlord.  The bill was four months overdue and in the meanwhile he had been using my phone, he seemed to have no intention of having his own phone reconnected.",anger
" Oh , so it was my fault , was it ? If I hadn't warned you in time it would have been much worse . ",anger
"On the last day of my school life I was very sad, specially on the farewell party day.  I felt sad to leave behind my beloved teachers and friends.",sadness
"When I impregnated a certain girl, I thought that I would be forced to marry her or go to court.",fear
Watching the Asian Olympic game (China winning).,joy
"John 's father came down from Cheltenham to see her , grieving and concerned for her future . ",fear
 Hi . ,neutral
They promised us a sea view . ,anger
The loss of a very good friend.,sadness
When I came across an old friend whom I had not seen for a very long time.,joy
" Oh , I'm terribly sorry . but I couldn't find the yoghurt I saw here last time . ",sadness
 It'll begin at nine o'clock sharp . ,neutral
Always when I meet the person I love.,joy
Following this there was considerable despondency amongst the committee as there seemed to be little hope for the future . ,sadness
As a child - having a dog - it getting a disease and dying.,sadness
Thank god you showed up when you did ! He ’ s insane ! Do you think we should call the police ? ,neutral
After each successfully passed exam I am happy.,joy
I shot the decisive goal in an ice-hockey match.,joy
When my grandparents moved to another part of the town.,sadness
" to be honest , I'm a bit fed up . ",anger
 No wonder . ,neutral
"Christmas Eve: there was a tension between my parents, they did not even try to restore a harmonic atmosphere. Mother stayed in her room almost the whole day. I felt alone and was very sad.",sadness
What do you like to do in your spare time ? ,neutral
A friend told me that he had suffered in love and in academics.  I shared his sadness.,sadness
Passing an exam I did not expect to pass.,joy
In her incensed whisper she called me names I didn't understand . ,anger
Both her mother and Lisa had been cross with her ; they both had felt she ought to settle down . ,anger
"The girls exchanged nervous glances , thinking that it must be Miss Hardbroom come to reprimand them for being out of bed . ",fear
I'm going crazy . ,anger
"Some says is #Weakness i think its Something Normal were humans Not Gods , be Scared make mistakes the more Experience the more U Grow",fear
Treatment to become pregnant with a negative result.,sadness
"Suddenly , to her relief , the telephone rang , Joanna picked it up , wrote down the message , and came back to the table , looking elated . ",joy
 What is it ? ,neutral
 Ha ! It's not like you've ever been one to beat around the bush . ,neutral
 That ’ s it . Thank you . ,joy
I was waiting to receive the participation on the profits and did not receive it.,anger
" This is ridiculous ! In Taiwan , it is much easier to get medicine when I need it . ",anger
 Stop picking on me . I am going to be mad . ,anger
I got a present from a great friend (a dog).,joy
"One night, walking along a park, I began to think that some roughnecks would appear suddenly with knives and things like that.",fear
Walking in the dark and thinking about ghost stories.,fear
There was a hint of exasperation in his voice . ,anger
" Eleven , ... ",neutral
"They do care about others and are concerned about their country 's future . "" ",fear
" now that I look back at it , it wawsn't that big a deal . I shouldn't have lost my temper . ",sadness
"It was the time I went home for my holidays only to find that my sister had passed away.  The news had been hidden from me, so that I could take my exams.",sadness
"He seemed exasperated , though well in control . ",anger
"` Now that I 've seen the finished copy I 'm delighted that I encouraged Susan to write it , "" said Mrs Major . ",joy
   Infiltration in our lives. The illusion of so we accept their political Solutions. #Tyranny,fear
" Great idea ! Peter , I could use the drink . ",joy
In the longer term the offspring of depressed mothers are more likely to suffer from childhood depression . ,sadness
 My phone ? ,neutral
"A close friend travelled to another country. When I knew that he would only come back after many years, I felt very sad.",sadness
"At once regretting that she had let herself become riled , she delved into her bag and came out with a bar of soap . ",anger
" I think so.Yes , they get along so well . ",neutral
" Got it . Thank you , Shirley . ",joy
 Follow me . ,neutral
"Vitor went down on his hunkers and , much to the child 's glee , spent a minute or two admiring the toy . ",joy
I had gone home for a week-end and when I came back I found that my clothes and my bedding had been stolen.,anger
He was exhilarated when he heard Ornette Coleman improvising free jazz with his plastic saxophone at a club .,joy
It was on 9th January 1983 when I received a message from home telling me that my father passed away on the previous day with a history of cancer of the oesophagus. This time I was doing my third year of my Secondary School.,sadness
"A rainy day, I was cycling downhill and a car door suddenly opened and while trying to avoid it the back wheels of my bike got caught in the tram tracks.  I somersaulted but had no injuries.",fear
When I got the feeling that I had to do all the housekeeping while my boyfriend didn't do anything. This happened in a period of exams when I had to study very hard.,anger
 Parents usually give their children more freedom in my country . Sometimes they give them too much freedom . ,neutral
 Amazing . The sun is almost gone and yet there is still color everywhere ! ,joy
 My mistake . ,sadness
"It was also due to a barbaric delight in high-sounding verbiage , and probably this was the most powerful reason for its use . ",joy
His grief-stricken widow destroyed all his cricket clothes and equipment . ,sadness
 Do you guys do anything special ? ,joy
"Aston Villa are having a great run , but they hold no particular horrors for the Norwich players . ",fear
" No , I'm not . ",sadness
"When I had to give a speech about some historical event, to an audiece of about 200 people my own age whom I did not know.",fear
2 TIX TO TONIGHT'S @OfficialPWG BUT NO FUCKING RIDE!!! FUCK FUCK FUCK FUCK FUCK FUCK FUCK FUCK FUCK FUCK FUCK FUCK FUCK FUCK FUCK FUCK,fear
"If I said I nothing, I'd be a lying. I'm deathly afraid of grown, straight men with uncomfortably high voices. #WhyDoYouSoundLikeThat",fear
"The week before I entered to army, when we were being selected. During 5 days I had to pass 10 hours a day waiting for the answer, which at last was the worst. The fear of being convoked, of hearing the fated phrase, was constant.",fear
"not afraid of tomorrow, for I have seen yesterday and I love today #less",fear
When I saw my family after a separation of one year.,joy
"` Poor things , no life of their own , "" they say , simultaneously thrilled and appalled as they pore over the latest ` revelations "" in the Mail or Express . ",joy
Meeting best friend at the airport (boyfriend) who I had missed terribly.,joy
" On the contrary , very exciting . ",neutral
"go this season  needs you, the word can not happen w/o you",fear
What a nice tie you are wearing ! ,joy
I'm tired of you always wearing my clothing ! ,anger
Winning Queensland Chess Championship.,joy
Confronted outside a party by some very nasty character - gesturing to a car full of mean-acting friends - felt in danger.,fear
Question: Do you live in a world of or #Love,fear
"I felt very sad when I left home because I could not stand it any longer. I do not regret it, but I missed my little sister very much (and she missed me). These feelings wear off over time.",sadness
When my grandmother died; I had a stronger relation to her than to my mother.,sadness
 How's your married life ? ,joy
 Thanks . ,neutral
Floyd Patterson has expressed dismay over the current treatment . ,fear
 Terrible . ,sadness
A friend of mine is having psychiatric problems because of his mother's death ages ago. He is really quiet and because it relates back to his childhood I feel sadness for him. He doesn't lead a normal life and it just seems unfair.,sadness
"` Damn ! "" she muttered in exasperation . ",anger
"I was miserable with cold , but although I was prepared to admit that I was miserable , I wasn't prepared to admit that my misery had any connection with cold . ",sadness
I'm worrying that she may be lost . ,sadness
When I heard that I was not to be provided with another pair of medical uniform.,anger
As for disgust.,anger
 oh . ,neutral
"When I could not reason my friend, it angered me.",anger
When I got a message that my child was not feeling well.,sadness
When I first came to the campus.,joy
"I felt joyful when my boyfriend met me at the station, while at first he had said that he would not do that.",joy
Who is it ? ,neutral
 $ 50 . ,neutral
"Oh , my god . What happened ? Are we dying ? ",fear
"Merry Christmas , Bill ! ",joy
water level rising near my home  #Flooding,fear
"Since many parents were miserable at being separated from their offspring and it would be a struggle for some to pay money for their misery , they finally decided to have them home again . ",sadness
 What are you talking about ? Let me see that ... What are horoscopes ? ,neutral
"Geographical moves have been found to be third most important in a list of ten precipitants concentrated in the month before the onset of depressive symptoms , in forty consecutive clinically depressed patients . ",sadness
A party with no worries (i.e. no tests homework etc.) many friends were present and good music.,joy
" you mean you got working experience , right ? ",neutral
 No . I couldn ’ t find a policeman . ,sadness
 I don ’ t know what happened to me . I just lost it . ,sadness
"I was sleeping when I heard the neighbours screaming, I peeped through the window and saw a thief  trying to enter my neighbour's house.",fear
I didn't like my former fob and felt joy when I received a telegram offering me a new one that I though better and for which I had been waiting.,joy
I did not quite succeed in breast feeding my baby.,sadness
 Sorry . How far is the museum ? ,neutral
My cat died from an illness.  It had been with us for 7 years.  It was a lovely cat.  It had been ill for one or two weeks and the veterinary surgeon had told us that it was dying.,sadness
"A very close friend from Victoria visited me over the holidays. Having enjoyed his company immensely over 10 short days, I was overwhelmed by sadness when he left to return to Victoria ",sadness
"When another patron tried to step in , the enraged lover flew at him . ",anger
I got caught shoplifting a package of gummy bears.,fear
"` Don't be despondent , "" she told me . ",sadness
"Walking at friday night through Nijmegen, going to a pub or a disco.",fear
